Date,Consumption,Price
2018-12-26,33.97389414,3779.99
2018-12-27,35.44671343,3809.329961
2018-12-28,36.54111543,3589.89
2018-12-29,35.54263328,3887.176188
2018-12-30,35.73684846,3725.48
2018-12-31,36.15624025,3829.012202
2019-01-01,36.59231747,3687.99
2019-01-02,36.9051246,3823.17
2019-01-03,36.72418336,3888.287877
2019-01-04,36.55875513,3785.63
2019-01-05,37.81707636,3822.288443
2019-01-06,37.08193134,3798.522747
2019-01-07,36.86804686,4040.99
2019-01-08,37.39934825,4005.45
2019-01-09,37.85415471,3993.86
2019-01-10,37.88913982,4003.125993
2019-01-11,37.85415471,3626.343368
2019-01-12,36.89674652,3634.769387
2019-01-13,36.59169469,3617.194107
2019-01-14,36.91858031,3513.835218
2019-01-15,35.67565925,3664.604374
2019-01-16,34.64304015,3582.296172
2019-01-17,33.67804354,3604.3456
2019-01-18,33.38206825,3640.65
2019-01-19,33.34184246,3607.81
2019-01-20,34.17756906,3683.649002
2019-01-21,34.13775338,3532.15228
2019-01-22,33.99215933,3532.767448
2019-01-23,34.36798801,3576.919875
2019-01-24,35.51287427,3553.084945
2019-01-25,35.35888739,3568.852593
2019-01-26,35.79289726,3561.94893
2019-01-27,35.02289558,3556.267694
2019-01-28,34.72859191,3531.501974
2019-01-29,35.14760196,3430.210848
2019-01-30,34.67124849,3396.355942
2019-01-31,34.28136234,3436.690241
2019-02-01,34.90277234,3410.098739
2019-02-02,34.63908919,3436.820844
2019-02-03,34.61764268,3466.997671
2019-02-04,34.66880508,3415.034721
2019-02-05,34.54762478,3411.362683
2019-02-06,35.32263378,3428.562103
2019-02-07,35.78239432,3367.295834
2019-02-08,35.77977727,3359
2019-02-09,35.82472092,3621.776933
2019-02-10,35.81440604,3624.171725
2019-02-11,35.79570036,3648.264867
2019-02-12,35.49144094,3590.275262
2019-02-13,35.51189717,3588.09506
2019-02-14,34.78081661,3577.408928
2019-02-15,33.91643711,3561.257518
2019-02-16,34.12532233,3566.168197
2019-02-17,35.07514897,3581.133166
2019-02-18,35.5874992,3625.105607
2019-02-19,36.57572534,3868.306128
2019-02-20,35.76397903,3891.80336
2019-02-21,34.98751228,3941.50573
2019-02-22,36.31293255,3897.587953
2019-02-23,36.31035219,3942.68607
2019-02-24,35.6125091,4110.104473
2019-02-25,35.2772825,3733.574906
2019-02-26,35.55316513,3818.75
2019-02-27,36.02846477,3798.218188
2019-02-28,37.21520389,3799.1
2019-03-01,37.22510276,3792.215772
2019-03-02,36.78983319,3806.125667
2019-03-03,37.06483452,3809.945752
2019-03-04,36.79852431,3786.354916
2019-03-05,36.31229383,3700.476054
2019-03-06,35.79793779,3845.286998
2019-03-07,35.45794569,3851.53
2019-03-08,34.82917607,3855.889006
2019-03-09,35.04241619,3842.328261
2019-03-10,34.68643118,3917.859274
2019-03-11,34.86167429,3900.548879
2019-03-12,34.64596148,3849.372584
2019-03-13,34.8924063,3859.936147
2019-03-14,35.35174977,3851.424362
2019-03-15,35.59788845,3854.788011
2019-03-16,36.48357085,3901.862799
2019-03-17,36.83703607,3989.844878
2019-03-18,37.60657871,3965.895149
2019-03-19,38.81002843,3969.920763
2019-03-20,39.82822953,3999.878579
2019-03-21,39.48597662,4033.034766
2019-03-22,39.86476351,3974.110358
2019-03-23,39.31055171,3983.471436
2019-03-24,39.81779946,3982.847899
2019-03-25,39.62167937,3969.787377
2019-03-26,38.42473042,3908.080258
2019-03-27,38.26656559,3920.71329
2019-03-28,38.64452616,4026.393909
2019-03-29,38.41045082,4012.428128
2019-03-30,38.45048876,4089.944098
2019-03-31,38.03295706,4094.014305
2019-04-01,37.57747011,4094.948496
2019-04-02,38.14434056,4137.462403
2019-04-03,37.60174388,4902.08657
2019-04-04,37.10100225,4973.955602
2019-04-05,37.31482662,4904.067009
2019-04-06,37.2275151,5037.73002
2019-04-07,37.22554742,5039.662341
2019-04-08,37.59929157,5193.474186
2019-04-09,36.98048406,5289.002225
2019-04-10,37.51199932,5193.5
2019-04-11,38.5788651,5319.910334
2019-04-12,38.77407764,5041.773828
2019-04-13,38.9395233,5078.675255
2019-04-14,38.50403762,5067.616184
2019-04-15,38.71889862,5161.028846
2019-04-16,39.43535134,5035.509901
2019-04-17,39.26398414,5205.065673
2019-04-18,39.065531,5227.756643
2019-04-19,39.10519157,5281.483653
2019-04-20,38.94654927,5288.910563
2019-04-21,40.4962445,5320.665655
2019-04-22,40.02674464,5298.232137
2019-04-23,38.84782213,5386.724806
2019-04-24,39.79888976,5533.182169
2019-04-25,39.52545891,5443.14
2019-04-26,39.44833419,5134.808307
2019-04-27,39.65230287,5153.65957
2019-04-28,39.68824449,5168.566405
2019-04-29,40.83120041,5156.400477
2019-04-30,41.77708895,5147.75
2019-05-01,42.09238929,5268.802191
2019-05-02,43.56542906,5324.154952
2019-05-03,43.48683728,5389.474386
2019-05-04,43.35927927,5657.335597
2019-05-05,42.19300272,5771.157711
2019-05-06,41.92343289,5715.998559
2019-05-07,41.58213203,5684.9841
2019-05-08,41.03801292,5746.113005
2019-05-09,40.04288464,5940.993917
2019-05-10,39.2651157,6148.723385
2019-05-11,39.29188343,6343.039231
2019-05-12,40.47389647,7225.365309
2019-05-13,41.12603569,6979.948663
2019-05-14,42.14500781,7815.10872
2019-05-15,42.02273017,7991.811739
2019-05-16,41.85968925,8204.663109
2019-05-17,42.91943689,7881.833365
2019-05-18,43.85847284,7360.082599
2019-05-19,44.06471159,7268.582291
2019-05-20,43.8225664,8196.257237
2019-05-21,43.86561742,8002.904127
2019-05-22,44.60179117,7952.816042
2019-05-23,45.34707068,7622.1
2019-05-24,45.6766366,7878.43
2019-05-25,45.37217105,8001.827745
2019-05-26,45.7187617,8068.772709
2019-05-27,46.23166714,8739.930926
2019-05-28,46.9436189,8775.525347
2019-05-29,47.50853162,8718.05221
2019-05-30,47.66010437,8662.269249
2019-05-31,46.69282356,8273.454843
2019-06-01,47.87968139,8554.933365
2019-06-02,47.01984934,8557.340632
2019-06-03,45.51345353,8737.841131
2019-06-04,45.77277722,8112.669243
2019-06-05,45.88918854,7671.14054
2019-06-06,46.39167117,7788.343583
2019-06-07,48.27173025,7801.88687
2019-06-08,46.95682929,8004.398769
2019-06-09,47.70588333,7931.121797
2019-06-10,49.20906442,7642.9414
2019-06-11,48.44284226,8019.495045
2019-06-12,46.8550103,7915.7
2019-06-13,46.30880024,8174.519524
2019-06-14,46.47612567,8235.841458
2019-06-15,47.20522739,8697.8694
2019-06-16,46.14146091,8858.125069
2019-06-17,45.0196381,8982.143519
2019-06-18,45.8713155,9331.687667
2019-06-19,47.89028549,9080.021622
2019-06-20,47.53113256,9280.784754
2019-06-21,46.15142811,9533.197807
2019-06-22,46.17371605,10228.57059
2019-06-23,48.77212737,10668.42643
2019-06-24,51.0502638,10826.15418
2019-06-25,50.54420659,11026.12064
2019-06-26,50.29508323,11757.631
2019-06-27,50.87867277,12929.5036
2019-06-28,52.81108095,11139.38989
2019-06-29,54.91925441,12368.58451
2019-06-30,54.0718516,11870.72116
2019-07-01,52.96227798,10752.60995
2019-07-02,53.9138421,10570.77745
2019-07-03,54.66777763,10830.82698
2019-07-04,55.82098137,11977.12095
2019-07-05,56.96338491,11150
2019-07-06,57.01910687,10987.352
2019-07-07,56.94558641,11231.35707
2019-07-08,58.54503059,11479.25415
2019-07-09,59.00458289,12304.35008
2019-07-10,57.79754235,12574.75307
2019-07-11,56.83546224,12097.50827
2019-07-12,56.75434285,11350.10796
2019-07-13,55.9249279,11804.69291
2019-07-14,56.54417273,11381.51772
2019-07-15,55.994583,10195.49369
2019-07-16,56.86072588,10856.6023
2019-07-17,57.08458358,9415.753085
2019-07-18,56.63685575,9706.7832
2019-07-19,54.06246112,10644.85254
2019-07-20,56.07721771,10534.86526
2019-07-21,56.30107541,10759.30979
2019-07-22,56.97266094,10588.58443
2019-07-23,55.58574638,10323.21072
2019-07-24,55.59246198,9842.867693
2019-07-25,56.86034471,9771.864
2019-07-26,59.15367782,9875.726288
2019-07-27,57.39469208,9848.306808
2019-07-28,58.43548686,9471.352936
2019-07-29,58.59741911,9531.26966
2019-07-30,58.52884252,9502.682113
2019-07-31,60.24397488,9588.658645
2019-08-01,59.81518282,10090.1543
2019-08-02,59.8470639,10405.91574
2019-08-03,60.8406669,10532.66603
2019-08-04,60.28450378,10819.20998
2019-08-05,59.59859662,10980.72306
2019-08-06,61.41103513,11796.75
2019-08-07,61.20089052,11467.42987
2019-08-08,61.90126127,11963.90672
2019-08-09,61.57604003,11996.06764
2019-08-10,61.27358816,11859.47175
2019-08-11,61.40521663,11285.38426
2019-08-12,60.87116799,11538.25
2019-08-13,60.63704784,11384.2
2019-08-14,60.57851486,10856.53254
2019-08-15,61.45646247,10018.30322
2019-08-16,61.45646247,10300.29759
2019-08-17,60.11027456,10358.0893
2019-08-18,58.55899717,10213.24247
2019-08-19,60.50420485,10320.1626
2019-08-20,60.44778255,10919.85
2019-08-21,59.66926083,10752.21479
2019-08-22,58.89654053,10127.52841
2019-08-23,59.42542449,10113.61605
2019-08-24,61.48420786,10408.50522
2019-08-25,63.3325602,10142.61981
2019-08-26,61.78058711,10141.6738
2019-08-27,60.70613422,10361.60827
2019-08-28,61.60149787,10172.62445
2019-08-29,63.03409386,9718.249401
2019-08-30,63.45192551,9484.267811
2019-08-31,63.81008041,9578.87776
2019-09-01,63.53188365,9601.843677
2019-09-02,64.43453885,9767.628
2019-09-03,66.37070475,10387.4391
2019-09-04,65.64542928,10625.55861
2019-09-05,65.85178878,10583.69429
2019-09-06,65.93002597,10576.58546
2019-09-07,65.16256375,10317.68029
2019-09-08,66.975352,10487.78147
2019-09-09,66.79251853,10406.84733
2019-09-10,67.88948518,10314.40576
2019-09-11,70.81470679,10099.57728
2019-09-12,70.38811814,10159.56118
2019-09-13,70.09042907,10420.84263
2019-09-14,71.37604479,10362.14642
2019-09-15,70.47804967,10361.18922
2019-09-16,72.54559854,10307.73001
2019-09-17,71.4101646,10265.33329
2019-09-18,71.90192004,10187.57239
2019-09-19,72.22909691,10156.22687
2019-09-20,73.05577959,10275.72274
2019-09-21,73.79576289,10171.32432
2019-09-22,75.07391278,9977.813386
2019-09-23,71.77766385,10030.0094
2019-09-24,72.38310267,9685.724547
2019-09-25,71.17220227,8533.920241
2019-09-26,72.86698255,8434.54325
2019-09-27,72.2379626,8058.424126
2019-09-28,72.54899003,8193.471131
2019-09-29,71.02443978,8218.941346
2019-09-30,72.40449295,8054.403298
2019-10-01,71.79680662,8303.758095
2019-10-02,71.42135498,8322.83896
2019-10-03,69.82091906,8381.225192
2019-10-04,70.34246666,8238.230064
2019-10-05,69.4910117,8155.659455
2019-10-06,69.70415197,8147.448583
2019-10-07,70.90762396,7861.900128
2019-10-08,71.66925426,8209.445408
2019-10-09,70.67842338,8187.882382
2019-10-10,71.44638634,8590.434991
2019-10-11,71.91527376,8585.761518
2019-10-12,70.25715903,8268.655706
2019-10-13,69.97690607,8308.049544
2019-10-14,68.82775945,8282.699983
2019-10-15,68.4293362,8354.836133
2019-10-16,68.79545914,8162.119321
2019-10-17,67.93590705,7999.400865
2019-10-18,68.03937418,8075.419314
2019-10-19,68.49865757,7954.804671
2019-10-20,68.61662475,7961.427785
2019-10-21,70.0697039,8231.86347
2019-10-22,70.97289608,8220
2019-10-23,72.70242903,8025.096057
2019-10-24,72.03766396,7474.85
2019-10-25,71.05835062,7431.554336
2019-10-26,71.4138756,8668.187942
2019-10-27,69.75683988,9258.417078
2019-10-28,68.56443949,9549.454863
2019-10-29,66.63827793,9218.625751
2019-10-30,64.77860726,9431.613866
2019-10-31,64.70871791,9166.19765
2019-11-01,64.2918967,9153.75255
2019-11-02,63.90180423,9252.298332
2019-11-03,65.53909678,9305.687816
2019-11-04,65.42807479,9206.52
2019-11-05,66.22810446,9415.514226
2019-11-06,66.11708247,9315.434948
2019-11-07,66.47314285,9342.646522
2019-11-08,65.72111145,9203.975226
2019-11-09,65.86190965,8765.032321
2019-11-10,67.17886228,8808.81812
2019-11-11,67.92332723,9035.201721
2019-11-12,66.76729264,8719.061458
2019-11-13,66.45243063,8808.5
2019-11-14,68.06128915,8760.63327
2019-11-15,70.04752068,8633.820893
2019-11-16,70.31235504,8457.391696
2019-11-17,69.51789384,8482.306161
2019-11-18,68.7896072,8503.196483
2019-11-19,69.42479723,8175.452526
2019-11-20,69.73436541,8121.288679
2019-11-21,67.52692039,8082.04168
2019-11-22,65.8336087,7616.35458
2019-11-23,67.525588,7285.157042
2019-11-24,65.89790847,7323.710494
2019-11-25,64.804695,6911.891503
2019-11-26,63.21111259,7128.832327
2019-11-27,62.92229674,7162.320595
2019-11-28,64.44628038,7524.61101
2019-11-29,64.44421133,7431.467493
2019-11-30,60.83942819,7757.10944
2019-12-01,60.97067924,7557.218187
2019-12-02,61.68321625,7406.03007
2019-12-03,63.38889633,7308.536303
2019-12-04,64.66711234,7297.911636
2019-12-05,63.03578793,7193.921351
2019-12-06,63.09271132,7393.96861
2019-12-07,64.63757456,7546.394517
2019-12-08,64.94291752,7504.484296
2019-12-09,65.059413,7521.978496
2019-12-10,64.37898468,7339.313974
2019-12-11,62.17337415,7220.694258
2019-12-12,61.39132595,7200.56446
2019-12-13,61.81723406,7189.081378
2019-12-14,61.57386343,7250.46117
2019-12-15,60.11361111,7068.467473
2019-12-16,60.66115701,7112.004995
2019-12-17,60.2352489,6878.790545
2019-12-18,60.35693422,6614.99036
2019-12-19,61.83073142,7284.791811
2019-12-20,62.12701739,7150.061923
2019-12-21,63.70774786,7189.75
2019-12-22,66.36550722,7142.739177
2019-12-23,65.44584226,7512.450363
2019-12-24,64.41299162,7323.102237
2019-12-25,63.98715258,7253.663992
2019-12-26,64.50272312,7192.1
2019-12-27,63.71167999,7194.732394
2019-12-28,61.93850945,7244.135023
2019-12-29,61.21945517,7301.227489
2019-12-30,62.74307928,7386.617271
2019-12-31,64.06846135,7218.704277
2020-01-01,67.07544157,7167.521408
2020-01-02,66.0647603,7175.496997
2020-01-03,68.18348355,6945.446804
2020-01-04,69.99639419,7327.5
2020-01-05,70.99924919,7349.38318
2020-01-06,69.52778025,7352.827777
2020-01-07,71.97886081,7761.758455
2020-01-08,70.3799016,8164.04696
2020-01-09,71.40924656,8042.761
2020-01-10,70.25180422,7817.277549
2020-01-11,70.0714825,8191.27947
2020-01-12,69.43048021,8020.884602
2020-01-13,70.06916229,8177
2020-01-14,68.23752482,8104.118982
2020-01-15,69.64495465,8835.75
2020-01-16,70.64590207,8813.009213
2020-01-17,72.03232765,8719.913077
2020-01-18,70.62089394,8898.584699
2020-01-19,71.24861604,8909.839856
2020-01-20,72.53755649,8701.63353
2020-01-21,73.72891677,8627.965302
2020-01-22,74.07804204,8724.5
2020-01-23,74.07804204,8658.433024
2020-01-24,73.58938072,8389.910675
2020-01-25,75.82358283,8427.980524
2020-01-26,75.33482647,8329.870923
2020-01-27,73.72895479,8590.794177
2020-01-28,73.26405642,8895.009923
2020-01-29,74.0647728,9389.032646
2020-01-30,74.36380577,9282.484305
2020-01-31,74.27455213,9504.015267
2020-02-01,73.85898565,9332.172634
2020-02-02,74.32502464,9379.339288
2020-02-03,76.13392697,9323.674357
2020-02-04,75.56285574,9285.082337
2020-02-05,75.83305455,9162.402845
2020-02-06,74.58982326,9613.82
2020-02-07,74.52455754,9758.98702
2020-02-08,73.94781806,9811.325616
2020-02-09,75.17825517,9905.769896
2020-02-10,73.67665403,10165.74868
2020-02-11,75.37143859,9854.882377
2020-02-12,74.30607389,10273.99022
2020-02-13,74.96966493,10353.10709
2020-02-14,74.87178567,10240.28135
2020-02-15,75.31111772,10370.4004
2020-02-16,74.52784178,9904.899943
2020-02-17,77.26240625,9928.943974
2020-02-18,77.60962281,9700.379368
2020-02-19,77.69925927,10184.9266
2020-02-20,76.69687147,9602.917052
2020-02-21,78.33672493,9609.777181
2020-02-22,78.97183375,9693.130859
2020-02-23,79.13940923,9669.317787
2020-02-24,77.91146929,9975.75
2020-02-25,77.24589793,9661.415557
2020-02-26,76.65569174,9305.530854
2020-02-27,78.07513822,8784.725339
2020-02-28,77.97865542,8810
2020-02-29,76.91820855,8708.89
2020-03-01,79.18819195,8527.474663
2020-03-02,79.59303739,8533.393425
2020-03-03,79.76623716,8913.720954
2020-03-04,81.58989048,8755.815029
2020-03-05,82.28000954,8758.025799
2020-03-06,81.71884525,9067.053657
2020-03-07,82.73555813,9154.738885
2020-03-08,80.96256395,8899.874251
2020-03-09,81.15684439,8035.786058
2020-03-10,80.1476961,7933.318643
2020-03-11,77.11085433,7887.398815
2020-03-12,76.8361746,7937.58778
2020-03-13,74.78353516,4861.322064
2020-03-14,72.80750999,5627.448568
2020-03-15,69.75538486,5165.982928
2020-03-16,66.84545724,5345.35
2020-03-17,65.25063997,5031.989173
2020-03-18,62.80795669,5337
2020-03-19,58.3676433,5411.016579
2020-03-20,56.16877358,6187.724951
2020-03-21,54.52242637,6208.812936
2020-03-22,53.96824282,6189.559006
2020-03-23,52.38923498,5824.344986
2020-03-24,51.96564091,6500.695009
2020-03-25,50.84832685,6767.184273
2020-03-26,52.149561,6695.509919
2020-03-27,53.21949801,6762.16634
2020-03-28,52.64105949,6371.465603
2020-03-29,52.83712523,6255.524409
2020-03-30,54.13914801,5876.86
2020-03-31,54.97915417,6403.2
2020-04-01,58.02399757,6422.559289
2020-04-02,58.27053346,6660.167515
2020-04-03,57.7545703,6805.75
2020-04-04,59.6654328,6740.52706
2020-04-05,61.8884268,6875.623366
2020-04-06,61.24396148,6779.254268
2020-04-07,62.19524268,7345.516406
2020-04-08,62.37838937,7201.158682
2020-04-09,63.27434309,7367.354
2020-04-10,65.85033088,7294.1
2020-04-11,66.62153394,6873.399096
2020-04-12,65.8406205,6887.687746
2020-04-13,68.974715,6905.482576
2020-04-14,69.549385,6860.636511
2020-04-15,71.2948251,6874.5
2020-04-16,71.2948251,6623.634454
2020-04-17,69.03747952,7113.133074
2020-04-18,68.97481786,7035.420759
2020-04-19,68.9121562,7259
2020-04-20,68.285111,7129.256549
2020-04-21,67.69775438,6841.926853
2020-04-22,66.00906122,6853.953299
2020-04-23,66.00897549,7136
2020-04-24,67.83789019,7484.58
2020-04-25,67.17895698,7507.604816
2020-04-26,66.96422721,7547.61
2020-04-27,66.45727638,7703.953785
2020-04-28,66.98274283,7790.964574
2020-04-29,67.93484004,7764.298622
2020-04-30,67.4588343,8786.877871
2020-05-01,67.50700969,8635.623307
2020-05-02,68.51986928,8826.1956
2020-05-03,70.85138776,8982.816489
2020-05-04,72.21751188,8905.564403
2020-05-05,73.21295919,8886.3
2020-05-06,74.544217,9033.224783
2020-05-07,76.04678239,9156.000809
2020-05-08,76.29735267,10000
2020-05-09,76.05352414,9812.229698
2020-05-10,76.9274594,9542.272596
2020-05-11,77.53711546,8734
2020-05-12,76.82320974,8572.4
2020-05-13,74.27967268,8822.42
2020-05-14,71.88148734,9316.016406
2020-05-15,70.53633608,9791.834256
2020-05-16,69.22535446,9308.92965
2020-05-17,63.56948352,9384.816315
2020-05-18,60.62138989,9671.310352
2020-05-19,57.51683946,9723.959803
2020-05-20,55.90887437,9783.135337
2020-05-21,55.43382617,9512.694286
2020-05-22,52.991831,9057.3
2020-05-23,50.87662834,9168.5
2020-05-24,50.28021137,9178.6
2020-05-25,48.25680457,8718.5
2020-05-26,47.14731742,8898.454371
2020-05-27,47.38547815,8844.055452
2020-05-28,46.48490601,9200.247907
2020-05-29,46.87914572,9577.9
2020-05-30,48.51566013,9425
2020-05-31,50.15736554,9699.862342
2020-06-01,50.63203084,9448.44
2020-06-02,50.84738617,10204.6
2020-06-03,50.84805863,9525.73
2020-06-04,51.47670986,9664.1
2020-06-05,53.28173224,9792.58834
2020-06-06,54.36479531,9619.99
2020-06-07,54.00676153,9670.623423
2020-06-08,54.63509554,9752.169349
2020-06-09,55.48042149,9782.899891
2020-06-10,56.18426521,9777.811865
2020-06-11,57.5450959,9892.567929
2020-06-12,56.97602756,9267.510124
2020-06-13,55.35601291,9460.119213
2020-06-14,56.07774288,9471.264459
2020-06-15,55.09930146,9330.4
2020-06-16,55.12012866,9427.487209
2020-06-17,54.76729931,9523.893977
2020-06-18,52.58494908,9454.874028
2020-06-19,52.45917082,9380.870252
2020-06-20,52.24913281,9299
2020-06-21,51.94639848,9356.73807
2020-06-22,53.03750456,9283.520842
2020-06-23,54.04346369,9691.680628
2020-06-24,54.00337317,9622.3
2020-06-25,54.90908412,9286.06
2020-06-26,55.96599649,9242.805252
2020-06-27,55.94508057,9155.315938
2020-06-28,56.08140827,9003.364662
2020-06-29,55.89766089,9118.01
2020-06-30,54.92218391,9184.180386
2020-07-01,55.76476402,9135.931565
2020-07-02,56.71080304,9235.438742
2020-07-03,56.36129079,9090.015161
2020-07-04,57.10375639,9065.500081
2020-07-05,57.51101619,9138.5
2020-07-06,57.85234553,9083.8
2020-07-07,58.52846649,9346.448521
2020-07-08,57.90672132,9253.988524
2020-07-09,57.8219471,9437.699097
2020-07-10,57.634254,9237.455308
2020-07-11,57.58198586,9286.942248
2020-07-12,57.00730269,9235.143666
2020-07-13,57.0495605,9299.538653
2020-07-14,56.90716288,9236.91
2020-07-15,56.94104824,9255.128114
2020-07-16,56.18871419,9191.484156
2020-07-17,54.56834803,9130.44172
2020-07-18,53.80815667,9154.163861
2020-07-19,53.31379781,9174.642023
2020-07-20,53.24431643,9213.238584
2020-07-21,52.09653632,9162.423377
2020-07-22,52.43756542,9393.385193
2020-07-23,52.43756542,9537.23
2020-07-24,54.88192591,9614.892642
2020-07-25,55.56411595,9551.22437
2020-07-26,57.09891169,9710.2
2020-07-27,57.60395836,9940.53292
2020-07-28,58.95004952,11045.5
2020-07-29,59.32185784,10933.5
2020-07-30,59.39670915,11110.77925
2020-07-31,59.17773596,11112.39206
2020-08-01,59.10462446,11351.67
2020-08-02,58.32620326,11816.05769
2020-08-03,59.30724112,11065.30579
2020-08-04,59.55331995,11237.35486
2020-08-05,58.67361323,11194.36327
2020-08-06,60.26011504,11752.29655
2020-08-07,60.58433442,11773.53363
2020-08-08,61.2337039,11604.02344
2020-08-09,62.64535052,11772.25153
2020-08-10,61.6781308,11688.53133
2020-08-11,62.5959895,11895.31016
2020-08-12,64.65210275,11391.01465
2020-08-13,64.37377731,11569.18609
2020-08-14,65.47036418,11793.26
2020-08-15,66.37951643,11774.29319
2020-08-16,66.07713416,11861.66429
2020-08-17,65.36947626,11916.27758
2020-08-18,64.50146203,12298.38
2020-08-19,63.32347952,11956.54861
2020-08-20,63.2614417,11757.4
2020-08-21,62.5174295,11864.6
2020-08-22,61.39190397,11525.16093
2020-08-23,61.81343122,11674.5
2020-08-24,63.41484112,11650.85467
2020-08-25,62.85925882,11759.94129
2020-08-26,63.31625088,11328.7689
2020-08-27,62.45214751,11464.04267
2020-08-28,63.18805395,11327.9
2020-08-29,64.02298819,11531.95454
2020-08-30,62.34994037,11476.6296
2020-08-31,62.41043207,11714.23514
2020-09-01,63.94890183,11656.43274
2020-09-02,63.97135253,11923.96
2020-09-03,63.78509505,11396.85703
2020-09-04,61.81302958,10176.24798
2020-09-05,61.29209298,10464
2020-09-06,62.43240695,10161.15896
2020-09-07,63.55928099,10255.03097
2020-09-08,63.18090057,10373.5
2020-09-09,63.07054633,10123.3
2020-09-10,64.53304891,10227.24412
2020-09-11,64.42542465,10347.06782
2020-09-12,65.86241999,10394.81424
2020-09-13,66.36491173,10446.61392
2020-09-14,66.36845453,10329.40551
2020-09-15,66.42833479,10676.62468
2020-09-16,66.78775533,10784.16208
2020-09-17,67.88645522,10950.87909
2020-09-18,69.4116406,10942.7316
2020-09-19,68.07059764,10934.33551
2020-09-20,67.70258552,11080.58888
2020-09-21,66.74138232,10919.85546
2020-09-22,65.92092581,10415.37887
2020-09-23,66.01928643,10531.53105
2020-09-24,64.5089725,10231.54861
2020-09-25,65.88453775,10740.01
2020-09-26,66.95413125,10691.17393
2020-09-27,67.66207801,10731.96099
2020-09-28,66.39102215,10776.1
2020-09-29,66.95015053,10694.16636
2020-09-30,67.52456944,10840.31957
2020-10-01,66.31264995,10776.58321
2020-10-02,63.58262301,10618.03572
2020-10-03,63.03853006,10573.5
2020-10-04,62.78918846,10549.84751
2020-10-05,63.15670235,10674.83481
2020-10-06,62.13142463,10795
2020-10-07,61.5335082,10602.75059
2020-10-08,63.73410396,10670.5
2020-10-09,64.18134762,10929.28409
2020-10-10,63.76067256,11060.5
2020-10-11,62.8059435,11301.5
2020-10-12,63.53621742,11375.65249
2020-10-13,66.2294742,11535.98
2020-10-14,66.52016235,11426.68783
2020-10-15,66.25849792,11429.0153
2020-10-16,67.41299077,11504.32489
2020-10-17,68.76810255,11324.29697
2020-10-18,67.98197554,11365.51606
2020-10-19,66.96311503,11509.2267
2020-10-20,65.87624502,11757.68987
2020-10-21,64.95072785,11922.27877
2020-10-22,64.36553689,12813
2020-10-23,63.20094819,12991.15943
2020-10-24,63.19563819,12941.59
2020-10-25,63.06786901,13126.37408
2020-10-26,62.13035263,13039.55313
2020-10-27,59.17253492,13073.4706
2020-10-28,57.37634302,13649.6
2020-10-29,55.66460731,13286.83758
2020-10-30,54.6583102,13460
2020-10-31,52.46631625,13565.78586
2020-11-01,53.61108455,13808.60922
2020-11-02,53.21262694,13765.14408
2020-11-03,55.93831575,13573
2020-11-04,59.14091848,14025.92938
2020-11-05,61.34833445,14163.30288
2020-11-06,63.79652515,15605.18129
2020-11-07,65.53599096,15600.81651
2020-11-08,65.77010307,14835.87687
2020-11-09,71.34976301,15485.69392
2020-11-10,72.08012781,15334.13606
2020-11-11,72.23437631,15318.1662
2020-11-12,73.7391264,15708.85526
2020-11-13,73.14864807,16303.00056
2020-11-14,73.24002123,16341.46078
2020-11-15,74.43057147,16085.5
2020-11-16,73.60272874,15967.41281
2020-11-17,75.3841519,16716.24574
2020-11-18,77.95568838,17680.63
2020-11-19,77.18330157,17794.82959
2020-11-20,80.23854604,17823.01077
2020-11-21,83.1598647,18680.96633
2020-11-22,85.90186556,18708.7
2020-11-23,85.28012688,18441.23236
2020-11-24,83.68260025,18392.94645
2020-11-25,82.6175825,19167.20451
2020-11-26,83.60650271,18730.79082
2020-11-27,82.54139798,17164.49538
2020-11-28,81.40028269,17142.04258
2020-11-29,79.97251881,17736.48412
2020-11-30,78.14826498,18194.21958
2020-12-01,80.39083788,19705.47248
2020-12-02,79.44870679,18788.4833
2020-12-03,81.04031956,19226.59568
2020-12-04,81.25095756,19450.81282
2020-12-05,81.46159556,18663.9841
2020-12-06,80.91595443,19157.73214
2020-12-07,83.98029385,19379.22979
2020-12-08,83.31767991,19180.07892
2020-12-09,83.98029385,18320.98677
2020-12-10,81.74415662,18549.09421
2020-12-11,81.24721791,18245.5
2020-12-12,80.25342746,18029.2024
2020-12-13,81.89087269,18808.19257
2020-12-14,81.17146824,19162.56172
2020-12-15,80.54546809,19274.02152
2020-12-16,80.5756462,19440.54075
2020-12-17,80.22124907,21379.00742
2020-12-18,81.63017218,22837.68
2020-12-19,83.6177098,23144
2020-12-20,83.06411117,23864.02135
2020-12-21,82.7989749,23480.7
2020-12-22,83.52615342,22725.21596
2020-12-23,85.12134935,23829.49747
2020-12-24,85.4578676,23245.19675
2020-12-25,85.08729938,23721.66165
2020-12-26,84.02896812,24698.80857
2020-12-27,84.69856894,26456.4879
2020-12-28,87.5022691,26251.4
2020-12-29,89.00505085,27038.06
2020-12-30,91.17799148,27371.80486
2020-12-31,95.45929095,28890.12195
2021-01-01,96.48260241,28984.9834
2021-01-02,98.29298242,29405.12346
2021-01-03,100.0873868,32216.53
2021-01-04,102.0627865,33071.5
2021-01-05,103.2504672,32042.18886
2021-01-06,104.5327482,34043.03076
2021-01-07,105.2515668,36881.17095
2021-01-08,105.6347154,39506.26984
